,rmse,mean,median,std,min,max,sse
d1_chca_7,61.700975772647645,50.68458041238855,51.197478340775916,35.18641385132861,1.0215642915781054,129.4663544524587,650998.7803317616
d7_chca_7,20.059369505256473,16.650331086460024,12.285742087673299,11.186812756977584,2.4701006990527903,33.504345817077294,69611.44675607551
kd_chca_7,58.056453262262174,38.473786212821345,17.6120588653895,43.47780514059271,4.954112275308255,150.04907258634432,572993.8001168495
