1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
1648562037,537385698,,0.0,0.0
