,rmse,mean,median,std,min,max,sse
d1_chca_7,61.700975772647645,50.68458041238855,51.197478340775916,35.18641385132861,1.0215642915781054,129.4663544524587,650998.7803317616
d1_chcv_7,10.291388095452259,9.33339808494106,11.124738513894005,4.335936936722561,0.984351489323166,13.885682477171786,18534.71706296288
d1_non_7,54.73475258688354,42.08645720946989,32.625880217839956,34.99461759046401,2.661680566817164,117.13873892120044,518289.5133492923
