,rmse,mean,median,std,min,max,sse
d7_chca_7,20.059369505256473,16.650331086460024,12.285742087673299,11.186812756977584,2.4701006990527903,33.504345817077294,69611.44675607551
d7_chcv_7,20.610919574786262,15.43391082532164,9.342373563216638,13.660322190721821,2.5004175309938863,50.73521528606636,72217.70097211227
d7_non_7,57.05722821701601,42.48199084859711,26.543991739897816,38.089470268676095,3.0288207967138545,121.41997326490004,563206.2214828961
