0,0,0,0,0,0
1632727489,0,0,0,1.5707963267949,0
1632727490,0,1.9704717943853,-1.65418290774044,1.5707963267949,0
1632727491,0,3.23359558599076,-5.18751002081853,1.5707963267949,-1.72012636783411
1632727492,0,7.87593773814339,-4.96084525089727,-3.01921680383619,-1.70242919167182
1632727493,0,10.2069285820272,-7.65234033847818,-3.6230140655553,-2.26036301365265
1632727494,0,12.4744809804588,-10.3106149815953,-3.83223177347388,-2.7487456503422
1632727495,0,14.6104781386841,-12.3459967452523,-3.86021283685552,-2.8414691468647
1632727496,0,16.5255145223491,-13.9754598980304,-3.85583345533465,-2.68309141823521
1632727497,0,18.5480702844745,-15.6773631485757,-3.85086008031144,-2.66371416695565
1632727498,0,20.7999071013768,-17.4000976472052,-3.83054520502361,-2.74484570988146
1632727499,0,22.7987057565083,-19.0645727099282,-3.83236556016244,-2.67523296445836
1632727500,0,25.0077960285639,-20.8259923599459,-3.82602271198129,-2.74773625369471
1632727501,0,26.9812721867995,-22.5155590977562,-3.83388606822726,-2.67490156656775
1632727502,0,29.1899184871401,-24.2766958772435,-3.82700827253796,-2.74728907564866
1632727503,0,31.1177549453078,-25.6790651650702,-3.80952380690549,-2.56969240308594
1632727504,0,33.4257254219172,-27.4575900038285,-3.80525977508715,-2.73617974271143
1632727505,0,35.6320361643098,-29.1506273458506,-3.80201589119715,-2.75784696952933
1632727506,0,37.5876719184964,-30.8399973148635,-3.81921570601584,-2.67231601922764
1632727507,0,39.7843000085707,-32.6205143221101,-3.8204905864037,-2.74749810065365
1632727508,0,41.8892681468846,-34.0785662273337,-3.79645911560988,-2.65409339691755
1632727509,0,44.1391833102336,-35.8169744643629,-3.79752620195943,-2.74568884752808
1632727510,0,46.0997167126677,-37.5226115572056,-3.81753769913749,-2.67248542426065
1632727511,0,48.226258821914,-39.0522258510661,-3.79985034917692,-2.6453724240356
1632727512,0,50.474247085833,-40.8110388804969,-3.80190370881209,-2.74650482198946
1632727513,0,52.6300503425696,-42.5515577817332,-3.80855790128952,-2.75801993870114
1632727514,0,54.7668127513668,-44.2932515216504,-3.81445330034234,-2.75719207972808
1632727515,0,56.65691025201,-45.7258531752912,-3.80700081315378,-2.57023518909858
1632727516,0,58.9315289758127,-47.5465922044737,-3.81058062045978,-2.73642672283564
1632727517,0,61.1039251047547,-49.2855654626082,-3.81272707827975,-2.75880123601245
1632727518,0,63.2412270458404,-51.0269069221125,-3.81709681816076,-2.75777165106292
1632727519,0,65.4100118219864,-52.7239348215234,-3.8130848440656,-2.7557845654683
1632727520,0,67.3156136723159,-54.1380636578232,-3.80294341425761,-2.56987124273438
1632727521,0,69.6030286086834,-55.9419817267481,-3.80532957014091,-2.73605518923824
1632727522,0,71.7969128266228,-57.6518285981078,-3.80472612539754,-2.75805379472716
1632727523,0,73.9344251328187,-59.3935969019097,-3.81191309109756,-2.75744141977442
1632727524,0,76.0772504446452,-61.1268841521753,-3.81532704797393,-2.7567216734433
1632727525,0,78.0535046318615,-62.7890087725397,-3.82374098904156,-2.67189782213173
1632727526,0,80.2656143698693,-64.548994432663,-3.8201195465882,-2.74685917690902
1632727527,0,82.3864772708085,-65.9861229289663,-3.7928307084875,-2.65350792118755
1632727528,0,84.6392309064261,-67.7220638874707,-3.79474174915405,-2.74573895621671
1632727529,0,86.7761351985361,-69.4878769926328,-3.80791677217213,-2.75767364344026
1632727530,0,88.9118985525323,-71.231234099252,-3.81427892060315,-2.7571110849115
1632727531,0,91.0674148291887,-72.9476081314581,-3.81420112758885,-2.75627928411431
1632727532,0,93.2300283714675,-74.6560585484927,-3.81280954718921,-2.7561492575186
1632727533,0,95.3774518671966,-76.3859797521591,-3.8152179261277,-2.75679773131646
1632727534,0,97.5159994647855,-78.1269201034713,-3.81857409745988,-2.75712152168953
1632727535,0,99.6599467470028,-79.8598963612267,-3.81955095461281,-2.75694036267189
1632727536,0,101.760394621059,-81.3032321296695,-3.794825653845,-2.6528872870345
1632727537,0,104.011238703656,-83.0414237998405,-3.79638876183079,-2.74535497106195
1632727538,0,106.165956994411,-84.7839498987102,-3.80526300832654,-2.75746689858863
1632727539,0,108.299637582982,-86.530356528204,-3.81301617208219,-2.75706632118108
1632727540,0,110.464196984505,-88.2342324800462,-3.81143176426808,-2.75592338159166
1632727541,0,112.616826452212,-89.9571169210467,-3.81321519069383,-2.75652570821284
1632727542,0,114.766273771448,-91.6833137234283,-3.81495523134298,-2.7566374495021
1632727543,0,116.916304023421,-93.4085847421747,-3.81595229506045,-2.75664456065804
1632727544,0,119.083631102182,-95.1099653320985,-3.81288225850663,-2.7559771318585
1632727545,0,121.249146884425,-96.8152984301168,-3.81141336514762,-2.756159911823
1632727546,0,123.41236759552,-98.5233037542453,-3.81090017776128,-2.75619258076387
1632727547,0,125.574381618242,-100.232763985353,-3.81080422686957,-2.75618913093293
1632727548,0,127.74133110307,-101.935334780334,-3.80967269144351,-2.75599306254144
1632727549,0,129.887433042057,-103.667048246615,-3.81345437107853,-2.75672270818891
1632727550,0,132.04560245064,-105.380691483274,-3.81318506142839,-2.75626127173108
1632727551,0,134.391914363917,-107.138026405936,-3.80265777330124,-2.84057499342943
1632727552,0,136.494451435779,-108.809725942602,-3.80625694487574,-2.76573314454203
1632727553,0,138.651822953758,-110.504068733526,-3.80663415449307,-2.75481360292613
1632727554,0,140.806494686599,-112.224469004764,-3.80967942584907,-2.75594422742533
1632727555,0,142.975419180683,-113.92438219633,-3.80852128741494,-2.75582508649906
1632727556,0,145.190024495541,-115.906973562618,-3.8319448839057,-2.85819086374781
1632727557,0,147.263939788681,-117.591132900918,-3.82915880681827,-2.76782691893576
1632727558,0,149.412393505108,-119.294981644577,-3.82327860780245,-2.75518594452805
1632727559,0,151.579345766267,-120.999463180515,-3.81799939312353,-2.75591279939044
1632727560,0,153.749170021767,-122.699618112451,-3.81389883041178,-2.75614357014667
1632727561,0,156.105252764859,-124.444035629768,-3.8010844205763,-2.84031553085671
1632727562,0,158.215220845508,-126.106244572263,-3.80370272969887,-2.76559899843459
1632727563,0,160.351075692904,-127.830290315067,-3.80956973903101,-2.75538296204773
1632727564,0,162.506226991597,-129.548891318408,-3.81137813620573,-2.75590345889561
1632727565,0,164.779439062141,-131.429874635564,-3.81928563228165,-2.84984477358537
1632727566,0,166.755290427371,-132.93631714018,-3.81099713297791,-2.67265431107327
1632727567,0,169.030482014424,-134.948287667193,-3.83173190422848,-2.84728485805247
1632727568,0,171.148547244078,-136.592612348346,-3.82161191865774,-2.76649836078714
1632727569,0,173.287312615144,-138.314505186185,-3.82085844069716,-2.75645629561847
1632727570,0,175.457840966965,-140.011048619657,-3.81535787375456,-2.75555171096209
1632727571,0,177.810840195249,-141.760821899072,-3.80277320028536,-2.84038163952019
1632727572,0,179.921327365364,-143.422433911121,-3.80472348358668,-2.76566534655299
1632727573,0,182.069018373889,-145.130234206189,-3.80771254469993,-2.75509787493622
1632727574,0,184.210458521533,-146.868376370903,-3.81317375542012,-2.75638471240151
1632727575,0,186.430776260937,-148.842665900274,-3.83362390728341,-2.85843406986765
1632727576,0,188.492111945631,-150.544514036245,-3.83298866788843,-2.76869279040664
1632727577,0,190.633906861628,-152.256305463898,-3.82709193889403,-2.75550666259624
1632727578,0,192.812568305994,-153.943700730812,-3.81788324888041,-2.7551762170518
1632727579,0,194.997722119107,-155.624139278183,-3.81066899073964,-2.75559328600014
1632727580,0,197.177883131214,-157.310285443827,-3.80692221834388,-2.75577371462789
1632727581,0,199.325970787392,-159.039965914449,-3.81130506514079,-2.75671968953457
1632727582,0,201.535379231946,-161.028389826459,-3.83467100926897,-2.85865632381931
1632727583,0,203.599484683572,-162.725829492541,-3.83303771891485,-2.76847869464451
1632727584,0,205.747734599555,-164.428906401837,-3.82576363165625,-2.75512378532888
1632727585,0,207.917129032871,-166.130450165425,-3.81913863931352,-2.75585094374243
1632727586,0,210.266998309264,-167.884450109169,-3.80582542838013,-2.84045075197213
1632727587,0,212.374172541833,-169.551053818291,-3.80749668546972,-2.76594359159788
1632727588,0,214.496039545667,-171.294342425156,-3.81504283676931,-2.75608305109839
1632727589,0,216.640234397604,-173.027241190951,-3.81721972125546,-2.75645331854663
1632727590,0,218.780137560524,-174.767152736116,-3.8196705568191,-2.75716407179439
1632727591,0,220.920171193459,-176.505910618032,-3.82114422719539,-2.75724666974336
1632727592,0,223.131045671693,-178.494217008523,-3.84073660459934,-2.86016752321374
1632727593,0,225.184187016892,-180.20503697681,-3.83924139779643,-2.76930038173474
1632727594,0,227.339062788717,-181.897221102188,-3.82824878515818,-2.75446397191845
1632727595,0,229.524402611725,-183.578133044258,-3.81747116449074,-2.75511536158442
1632727596,0,231.695249492901,-185.279385720516,-3.81358162380358,-2.7564536159183
1632727597,0,233.903705126968,-187.271418708293,-3.83652776795869,-2.85947677456638
1632727598,0,235.973709746722,-188.959109089522,-3.83286216966211,-2.76807530218332
1632727599,0,238.140062319372,-190.637280427621,-3.8217872369761,-2.75402855052235
1632727600,0,240.312958335339,-192.33635501075,-3.81602446358937,-2.75593237266602
1632727601,0,242.477355587986,-194.044281353573,-3.8138057597756,-2.75647322988469
1632727602,0,244.695120659266,-196.02328878658,-3.83467657720338,-2.85903196532686
1632727603,0,246.766749903282,-197.709469597609,-3.83135559854404,-2.76800355015405
1632727604,0,248.916456641823,-199.411444289093,-3.82443739190657,-2.7551223486574
1632727605,0,251.074399161425,-201.129076348349,-3.82075944562606,-2.75648079625579
1632727606,0,253.248590979431,-202.822192296982,-3.81466015767679,-2.75590573404167
1632727607,0,255.418131790756,-204.522782910793,-3.81178719034355,-2.75620461868122
1632727608,0,257.566837107756,-206.251137525971,-3.81429604508279,-2.75683278500071
1632727609,0,259.715857644281,-207.977563821367,-3.81571606141001,-2.7567091158287
1632727610,0,261.930380655656,-209.960476457669,-3.83651122068896,-2.85923892410522
1632727611,0,264.002661396133,-211.645383815724,-3.83240224623583,-2.76793954283298
1632727612,0,266.14299854589,-213.36095667138,-3.8271905286332,-2.75574488470209
1632727613,0,268.305007782084,-215.071669218128,-3.82155471093224,-2.7561719644005
1632727614,0,270.665101959128,-216.810374970339,-3.80506713193747,-2.83974552184591
1632727615,0,272.753955262595,-218.503520502651,-3.8110324666056,-2.76653783279819
1632727616,0,274.910373570256,-220.19828473068,-3.80987822854894,-2.75498711433528
1632727617,0,277.046079354683,-221.944805808543,-3.81586346193677,-2.75671238092292
1632727618,0,279.197618976828,-223.667744229097,-3.81619536213049,-2.75655131294678
1632727619,0,281.40811169192,-225.6566755663,-3.8377126930481,-2.8595161930552
1632727620,0,283.474603504246,-227.349288541404,-3.83440693613926,-2.76829722894419
1632727621,0,285.641044954703,-229.027046736057,-3.82275351869572,-2.75398982665381
1632727622,0,287.798897729973,-230.747419451841,-3.81993676246712,-2.75671525291454
1632727623,0,289.93949357852,-232.486862962466,-3.82134067604381,-2.75743866683144
1632727624,0,292.156017256766,-234.467369604822,-3.83966348375814,-2.86000400105878
1632727625,0,294.226075969886,-236.154229066772,-3.83486797096872,-2.76806582973127
