0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1632726228,0,map,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11850785905478668,0.0,9.990009990009991,9.990009990009991,9.999686154440102,10.0,1.0,1.000003067569066,0.9999000099990001,1.0
1632726229,0,map,2.9916915893554688,-0.29781869053840637,0.017382076005606845,-0.0014868135542582086,0.009904323131946717,-0.0005992316402702892,0.0015508715924263021,-7.189514113839783e-06,-0.11857330975360994,-1.9634922673599818e-07,58.10191584591766,49.91697074079469,16.328369591014685,14.35430116790084,1.3998598065580559,1.3998222159762475,6.5953997928839625,7.399600259102052
1632726230,0,map,5.984060287475586,-0.5880535840988159,0.17208144818232102,-0.01371708152677624,0.06528772987487985,-0.0040131821172047465,0.008658063030551815,-0.0003121945172509094,-0.11882506799896998,2.4332897734367205e-05,227.1042758238367,188.4015978543443,33.33693240407198,29.575524454454754,1.7934522827004569,1.7963309037372739,45.57397614786071,13.771698181276289
1632726231,0,map,8.976613998413086,-1.0181615352630615,0.8408518290314961,-0.07342795126690246,0.24917154277162912,-0.01882131948039901,0.02918364058742103,-0.001880551534656588,-0.11928479005553136,0.0001541688442702215,621.325836769508,518.611321231727,61.91271464032725,57.182302373348264,2.154096717896939,2.168507519978474,166.30238139193204,19.9805809580378
1632726232,0,map,11.97258472442627,-1.2705034017562866,2.7717179517234425,-0.24701490113991736,0.6792094250668503,-0.05591685280577245,0.06981636092593706,-0.005424691506325855,-0.11926698633579626,0.00042873866231897404,1348.3806864001317,1172.3669262586045,97.54553986124822,93.90184034716465,2.423016172179169,2.459876171491627,404.8426342553273,25.716739972995853
1632726233,0,map,15.075919151306152,-1.6087673902511597,6.677087232844873,-0.625551502481019,1.3860753941643371,-0.12468773761888272,0.12482066725861732,-0.011021325967232968,-0.11814691775852991,0.0007849314314152392,2327.972482161555,2133.084952026071,128.81493597202257,128.59190156701737,2.5446491521963415,2.6018853489765665,766.397957396157,30.527078294223838
1632726234,0,map,18.059566497802734,-2.129779100418091,12.243720694054463,-1.2653978390596239,2.182145102896072,-0.22225340587311443,0.17248442698109495,-0.017629679045427428,-0.11616018965265013,0.0010657205143414137,3246.125612098729,3110.1477863904056,146.05110073787807,149.14453164880112,2.540745651422413,2.5969110160652003,1210.1709448510228,34.00467576939023
1632726235,0,map,21.041799545288086,-2.518442153930664,18.316717797713693,-2.0172937669116267,2.827838982420051,-0.31132334266925693,0.19658934883299892,-0.021956135277196566,-0.11518560170733319,0.0010194655749763593,3853.7398947345364,3798.204734276668,150.8366949594714,154.85822787469553,2.4978764126775834,2.534029847810855,1660.240514042587,36.05125870786609
1632726236,0,map,24.04924964904785,-2.6571743488311768,24.00429174220037,-2.6472627395124797,3.2262080802942,-0.3564180487355733,0.1969811338091538,-0.022044713016670693,-0.11547160685921254,0.0007824231187647381,4149.271497670261,4147.08741982724,150.95662822466812,153.9331764927388,2.4790817118321256,2.492904150010975,2044.1247234790335,36.957603724074545
1632726237,0,map,27.042949676513672,-2.932229995727539,29.00518293514791,-3.177452090893918,3.3958221284106807,-0.37242921031384024,0.1806473304680815,-0.020004828918613347,-0.11687827606196653,0.000495522322954728,4251.641605879007,4271.1463787577,152.0132489881848,153.3270111476798,2.4968764226543585,2.495444477252679,2325.557047221157,37.209775470897455
1632726238,0,map,29.925048828125,-3.1668362617492676,33.29022809249617,-3.5982385524372,3.3797282698315554,-0.3640070124680039,0.15364701552828028,-0.016554916436548862,-0.11851874854243022,0.0002622816583455492,4268.621996856191,4290.202853277046,155.80496483396763,155.68157274403046,2.5384751202166367,2.529842043611467,2506.5458326463245,37.235951363706505
1632726239,0,map,32.81795883178711,-4.349740982055664,36.965959717774396,-4.336362552478936,3.225681614506889,-0.39860285739536655,0.1208464108175954,-0.016659252935733646,-0.12536207080568326,-0.0003479667982289164,4264.170048949476,4279.027972537319,161.87144122036074,160.84561205242997,2.5871495172533145,2.5772691834102277,2609.724757141468,37.29062173086102
1632726240,0,map,35.74794387817383,-4.176090717315674,40.144593507986684,-4.724417384223228,2.9748052112006795,-0.3708775502710319,0.08590793890413301,-0.012346547617742273,-0.1289369791713066,-0.0005760420937042368,4267.202645979128,4273.290930663398,168.90052459408878,167.5312081459655,2.6304710650776544,2.622776505120774,2661.459216314502,37.47068543272131
1632726241,0,map,38.61396789550781,-4.554423809051514,42.888905008950275,-5.075585162297389,2.658754921343961,-0.33657069738647144,0.05139970935786766,-0.008183885472922132,-0.1326066039608317,-0.0007725905680475112,4285.016318229228,4283.948080386889,175.55249812936904,174.2781694913742,2.6621565281554114,2.6578979147755626,2683.389892323058,37.77715783882522
1632726242,0,map,41.432613372802734,-4.914460182189941,45.284405776267,-5.389278018293762,2.311902032414534,-0.29794235215311715,0.019748387353541348,-0.00431720639237949,-0.13565814258601283,-0.000890450720035075,4313.708888210538,4308.55808304402,180.90140517479318,179.97307665975148,2.681395176991348,2.680252186135967,2690.4299304142673,38.16877112925873
