0,0,0,0
1632725509,0,1.89400892839922,-1.17381726799249
1632725510,0,3.84119315533644,-2.22965152839015
1632725511,0,5.85136390206026,-3.13852512634548
1632725512,0,7.7599912836863,-4.26882243463569
1632725513,0,9.63433703692863,-5.47551559645171
1632725514,0,11.5381876561833,-6.61203405964943
1632725515,0,13.472147322917,-7.84922566646492
1632725516,0,15.48309245578,-9.00138669023954
1632725517,0,17.3835002443034,-10.1364564098285
1632725518,0,19.3982584405803,-11.2737250896512
1632725519,0,21.5612599468568,-12.027592198257
1632725520,0,23.6321158273522,-13.1776321653624
1632725521,0,25.7322010603339,-14.0622953643688
1632725522,0,27.7995359457263,-15.0241511154077
1632725523,0,30.0129456943082,-15.8864634688489
1632725524,0,32.0461685347464,-16.92512110079
1632725525,0,34.1457214327565,-18.1105248119411
1632725526,0,36.2863324684427,-19.1652014938913
1632725527,0,38.3838175454953,-20.1792347062333
1632725528,0,40.4900815300621,-21.3348161203803
1632725529,0,42.5864014630524,-22.3484844803438
1632725530,0,44.8174509402979,-23.4697576694152
1632725531,0,47.0557663292216,-24.3907123914864
1632725532,0,49.3177568514902,-25.2234206340445
1632725533,0,51.5488321321041,-25.9874172961067
1632725534,0,53.8839824219244,-26.9611013676267
1632725535,0,56.10906770769,-27.7392347410228
1632725536,0,58.4447183076009,-28.5344557734088
1632725537,0,60.7584608455254,-29.410492627032
1632725538,0,63.0985355400135,-30.1832625771267
1632725539,0,65.4133946641891,-31.0517230453356
1632725540,0,67.8433498135569,-31.9227287414901
1632725541,0,70.1691558970751,-32.57614343983
1632725542,0,72.4830702774825,-33.4443635750385
1632725543,0,74.8977352171446,-34.3743140379488
1632725544,0,77.2201037725035,-35.2054179303218
1632725545,0,79.6573414013992,-36.0390164978867
1632725546,0,82.0541438409773,-37.0429575417356
1632725547,0,84.3302815913776,-38.0664953586511
1632725548,0,86.7558010999942,-38.7813802369619
1632725549,0,89.1907544455853,-39.6222556807979
1632725550,0,91.6124355909878,-40.3518751291917
1632725551,0,94.1493977352675,-41.0840884054669
1632725552,0,96.5901191243811,-41.8950433836308
1632725553,0,98.9997101508957,-42.6765538673258
1632725554,0,101.553438492373,-43.4973928915961
1632725555,0,103.992145373569,-44.145012704043
1632725556,0,106.54096319439,-44.8174733711194
1632725557,0,109.111189631394,-45.3855340283135
1632725558,0,111.5692950961,-45.9283295776672
1632725559,0,114.129572970415,-46.5331998429001
1632725560,0,116.685986268162,-46.989928968123
1632725561,0,119.282195759661,-47.3924154960268
1632725562,0,121.843288347834,-47.8112958840807
1632725563,0,124.389072855558,-48.3124979280929
1632725564,0,126.92515163328,-49.0289882893039
1632725565,0,129.457516665279,-49.6051162866593
1632725566,0,132.103943247148,-50.1913572911367
1632725567,0,134.664221038693,-50.6023597523163
1632725568,0,137.196352044732,-51.1784437577467
1632725569,0,139.739592615775,-51.6869246124197
1632725570,0,142.278371486288,-52.3807035529135
1632725571,0,144.930491575171,-52.9293016494421
1632725572,0,147.475419081095,-53.4226292290259
1632725573,0,150.020435281724,-54.0711500021698
1632725574,0,152.696850181341,-54.4540457917533
1632725575,0,155.255543327587,-54.8416715480203
1632725576,0,157.819132953131,-55.3390461442573
1632725577,0,160.481555056698,-55.7968314821078
1632725578,0,163.012378116374,-56.3727067167379
1632725579,0,165.660513812392,-56.9360963881604
1632725580,0,168.195135655932,-57.4817583031568
1632725581,0,170.853575601453,-57.9620483676144
1632725582,0,173.503263928104,-58.5102845245256
1632725583,0,176.051098143777,-58.9425254100011
1632725584,0,178.709900636404,-59.2600062068727
1632725585,0,181.336917909533,-59.9971833367831
1632725586,0,183.864589536342,-60.5956670487044
1632725587,0,186.531223770965,-60.845084152812
1632725588,0,189.064841110258,-61.3906132590059
1632725589,0,191.709449905806,-61.8290498782717
1632725590,0,194.34555259175,-62.4906428696236
1632725591,0,196.981437263096,-63.0046955971202
1632725592,0,199.504673034154,-63.6409719574403
1632725593,0,202.145711523442,-64.1096411241319
1632725594,0,204.794919742651,-64.6578022675967
1632725595,0,207.439680266563,-65.2437614932196
1632725596,0,210.086150228131,-65.8145913935846
1632725597,0,212.738484821017,-66.1849450532386
1632725598,0,215.383999154137,-66.7633245099828
1632725599,0,218.036986651407,-67.2736027634946
1632725600,0,220.677424516896,-67.8973686238837
1632725601,0,223.33680174686,-68.1995693736967
1632725602,0,225.978875593613,-68.8081963978575
1632725603,0,228.627340310032,-69.3562617993471
1632725604,0,231.266419572123,-69.8476738598947
1632725605,0,233.921446511828,-70.1876809583673
1632725606,0,236.580129650193,-70.4898013966326
1632725607,0,239.225601710733,-70.9206491941754
1632725608,0,241.869539705454,-71.3666421868943
1632725609,0,244.621864420826,-71.8833994902348
1632725610,0,247.267337693831,-72.3142430567791
1632725611,0,249.910705684696,-72.6203126648929
1632725612,0,252.672358608324,-73.0461983353039
1632725613,0,255.314653053721,-73.5073193899934
1632725614,0,257.965125861726,-73.7452455830517
1632725615,0,260.733100168637,-74.1105592573213
1632725616,0,263.379359425684,-74.5338227618163
1632725617,0,266.031379416679,-74.7565993224062
1632725618,0,268.79457305119,-75.1673299566733
1632725619,0,271.440357886295,-75.4506800273061
1632725620,0,274.087395708112,-75.8663656278304
1632725621,0,276.732873030624,-76.2971937260381
1632725622,0,279.49684271513,-76.7003459428984
1632725623,0,282.139993376156,-77.1538884540046
1632725624,0,284.793544489767,-77.3615080182303
1632725625,0,287.557483591842,-77.7646525846963
1632725626,0,290.206775875176,-78.157604812895
1632725627,0,292.858727250943,-78.3803600356814
1632725628,0,295.496587745845,-78.8869165391766
1632725629,0,298.257454175327,-79.3203478776954
1632725630,0,300.907902305516,-79.5582485125919
1632725631,0,303.554503241274,-79.8340130824672
1632725632,0,306.199211432538,-80.2723983974743
1632725633,0,308.839511128037,-80.6087297422114
1632725634,0,311.484993205067,-81.0395395892906
1632725635,0,314.144055926006,-81.1941448442253
1632725636,0,316.794923220061,-81.5719402715063
1632725637,0,319.446131728326,-81.8022570110766
1632725638,0,322.091615215961,-82.2330612990913
1632725639,0,324.742818946539,-82.4633747248622
1632725640,0,327.390575096183,-82.8714533601788
1632725641,0,330.037986131265,-83.1396347976001
1632725642,0,332.68725101521,-83.5325614121994
1632725643,0,335.332394568441,-83.8234633343304
1632725644,0,337.983922860042,-84.1936633759519
1632725645,0,340.522193217543,-84.5385113961916
1632725646,0,343.172612371563,-84.776386563859
1632725647,0,345.815151765688,-85.237483649084
1632725648,0,348.462612225857,-85.5056601186011
1632725649,0,350.997150242396,-85.8883795829411
1632725650,0,353.643372880644,-86.3115908077052
1632725651,0,356.29305851116,-86.5570355869895
1632725652,0,358.821442354309,-86.8604743076494
1632725653,0,361.46767524782,-87.2836823268522
1632725654,0,364.11810436663,-87.5215472636919
1632725655,0,366.657743376436,-87.8512189877511
1632725656,0,369.302323353185,-88.1496960382974
1632725657,0,371.947813549137,-88.5804741589418
1632725658,0,374.480643629197,-88.8384494665452
1632725659,0,377.13053167487,-89.2237646910066
1632725660,0,379.666288392787,-89.4514301037671
1632725661,0,382.197119272478,-89.8720128289715
