,rmse,mean,median,std,min,max,sse
d1_chca,11.404721163780012,9.852764538568431,9.183811110725571,5.743752760269209,0.0,20.17594259834133,23412.17966824291
d7_chca,46.06078138201294,27.86043881934165,9.20303296788969,36.67957920035766,0.0,111.77636201385138,379765.60909236455
icp_chca,146.8710336311162,112.56106497447117,102.05417926716305,94.34567913627707,0.0,310.0608657048331,3882798.093577045
kd_chca,49.17339679418811,29.380711636194743,9.402973586715873,39.43091092061456,0.0,116.93490064009734,435244.1314101604
