,rmse,mean,median,std,min,max,sse
kd_chca_52,9.676605630871114,8.588264074857197,8.531428443351118,4.4585218083938765,0.0,28.042644957815597,16292.785197160742
kd_chcv_52,7.245902785676937,6.396812786002363,6.028066877916566,3.4035119157008196,0.0,12.62389232829431,9398.056185127061
kd_non_52,11.864660112780461,9.956014513457571,10.517029529577968,6.453521100889486,0.0,35.10494016290282,24916.31824774925
