,rmse,mean,median,std,min,max,sse
d7_chca,46.06078138201294,27.86043881934165,9.20303296788969,36.67957920035766,0.0,111.77636201385138,379765.60909236455
d7_chcv,14.349499407042986,11.299978021684476,7.936536400675625,8.844129688226804,0.0,28.243088695251878,36651.64771542541
d7_non,36.114971441699005,23.529344525706886,10.819683638794586,27.39819534979123,0.0,83.69240922130624,234772.40920225225
