,rmse,mean,median,std,min,max,sse
kd_non_7,27.654334955952802,18.161662330320258,10.341479147180907,20.854646083198322,0.0,69.90997202970397,137657.20353408594
kd_non_9,25.259388730624703,20.020624052696192,23.480802592918494,15.401666519744316,0.0,74.67428639870597,114208.57270902103
kd_non_52,11.864660112780461,9.956014513457571,10.517029529577968,6.453521100889486,0.0,35.10494016290282,24916.31824774925
